# GDP (current US $)
# source: http://data.worldbank.org/indicator/NY.GDP.MKTP.CD
# downloaded 2013-10-02
Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15264547017,11853260718,14971581963,19172620087,9337312682
Spain,ESP,12072126075,13834300571,16138545209,19074913948,21343844644,24756958695,28721062242,31647119228,31475548481,36038711600,39801889578,45264830484,57414244329,76354550595,94447579057,1.11442E+11,1.15064E+11,1.28601E+11,1.55933E+11,2.08366E+11,2.26003E+11,1.96915E+11,1.90302E+11,1.65984E+11,1.67102E+11,1.7554E+11,2.44019E+11,3.09486E+11,3.65231E+11,4.02706E+11,5.20968E+11,5.60396E+11,6.12584E+11,5.09819E+11,5.15146E+11,5.96751E+11,6.22429E+11,5.72638E+11,6.00839E+11,6.1788E+11,5.80345E+11,6.08856E+11,6.86296E+11,8.8384E+11,1.04461E+12,1.1308E+12,1.23635E+12,1.44143E+12,1.59342E+12,1.45596E+12,1.38011E+12,1.47688E+12,1.34935E+12
Sri Lanka,LKA,1419629929,1454342131,1458609620,1241387714,1321840726,1698319328,1751470588,1859465021,1801176471,1965546218,2296470588,2369308600,2553936348,2875625000,3574586466,3791298146,3591319857,4104509583,2733183857,3364611432,4024621900,4415844156,4768765017,5167913302,6043474843,5978460972,6405210564,6682167120,6978371581,6987267684,8032551173,9000362582,9703011636,10338679636,11717604209,13029697561,13897738375,15091930836,15794972847,15656342016,16330810304,15746224410,17102623876,18881765437,20662525941,24405791045,28279814925,32350248411,40713821540,42066209172,49565548868,59186877969,59421426075
St. Kitts and Nevis,KNA,12366635.58,12483301.96,12541635.15,12833301.08,13416632.95,13593932.43,14469078.29,16742338.59,14600000,15850000,16300000,19624746.42,22944848.51,24196018.48,31514856.72,33364054.13,30095602.18,29888888.36,34259258.65,39888888.18,47999999.15,56555554.56,59925924.87,59666665.61,70037035.8,77999998.62,94148146.49,108185183.3,126666664.4,143259256.7,159200364.6,164574444.5,181815558.3,198341104.6,221740748.7,230740736.7,245555551.2,275089909.1,287324365.9,305008729.1,416566954.4,455905601.7,478067954.1,461576906.5,497548516.5,536410666.4,636200897.7,685813410.9,736336167.7,709641109.6,715470721.2,748075269.7,748492571.9
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,103444442.6,133414812.5,152244441.8,143588880.4,154503701,197088885.4,189166669.3,225777773.8,242385180.9,273977784.8,311511105.6,397192573.7,431470356.8,477996270.1,492029620.9,517566663.5,560811083.4,566370360.4,604411088.6,657529594.3,692507395.2,764457723.4,708290496.3,723027643.1,781338352.9,858255380.4,908558306.8,1010301653,1125157596,1165051857,1166885696,1199537033,1210998173,1186225298
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,13066633.83,13999964.81,14524963.49,13708298.88,14758296.24,15108295.36,16099959.54,15835088.4,15350000,16650000,18450000,20051648.11,27585488.22,30165373.24,32924215.75,33237149.31,32792487.63,36537036.39,46599999.18,54511110.15,60307406.34,74799998.68,85448146.64,94044442.78,103499992.2,112881479.5,127974065.9,142329621.2,164574077.1,177296293.2,198207403.9,212492582.9,233188878.8,238774063.9,243255557.2,266481488.6,281518501.7,293070365.2,317851822.5,331866660.8,397447006.7,431017935,462641609.6,482397041.1,522544701.9,551431645.4,610778270.1,684049026.4,695428837,674260037.4,680960052,691119761.2,712589074.4
Sudan,SDN,1126281325,1222952778,1328359693,1351362816,1388342551,1446869619,1484348080,1607265944,1677627805,1847501441,2100229759,2288196445,2483055722,3077254460,3958931660,4823090192,6013210816,7498862046,8128719315,8418291282,7617171645,9538009463,9254390431,8465262541,10044297796,12459352088,15966649370,20631192466,15510324099,15295634989,12408648108,11379222223,7031933410,8881009956,12793798349,13830369880,9018303154,11681179553,11250220583,10682027627,12257299163,13182872555,14803423335,17646271397,21457886199,26524992225,35159250985,45456460335,53621081451,52645594562,64791706914,64053368930,58768800833
Suriname,SUR,93850000,98400000,103500000,110000000,120850000,138650000,171100000,198450000,220600000,233450000,247150000,270649968.8,287600000,305300000,368600000,465000000,505500000,641000000,735500062.5,783000000,794899937.5,889050000,915150000,883600000,864150000,873250000,891000000,979850000,1160900000,542520000,388300000,448300000,404600000,428794117.6,605492537.3,693970606.3,860630902.7,929607520,945000000,885444167.4,892164363.6,763465570.6,1078402128,1271196078,1484092538,1793557833,2626093294,2936612022,3532969035,3875409836,4366914555,4304467564,4738181820
Swaziland,SWZ,35076893.58,43025972.81,45928020.45,54129460.77,64980587.63,70279971.92,76859969.29,74759970.13,79799968.11,105419957.9,112139955.2,136462080.9,146740389.9,221915096.2,264320939.6,288299883.9,272549999.8,304059999.7,340629999.7,412094078.1,542007493.7,571514416.3,537568112.6,555336174.6,494483263.1,361012304.7,449140398,584125980.9,692026592.9,696921395.8,1114694098,1156135727,1284759839,1357189714,1419294122,1698989471,1602741762,1716714205,1576908809,1547888454,1524490159,1349326983,1224220675,1854020496,2420610579,2584077931,2947922183,3053823329,3019770680,3161320520,3691050503,3969078027,3746506333
Sweden,SWE,14842870293,16147160123,17511477311,18954132366,21137242561,23260320646,25302033132,27463409202,29143383491,31649203886,35404198562,38633020543,45499328070,55212602752,61354687570,77036029093,83055625703,87801901107,97071815868,1.14679E+11,1.32064E+11,1.20533E+11,1.06273E+11,97693260816,1.01555E+11,1.0632E+11,1.40716E+11,1.71515E+11,1.93777E+11,2.04339E+11,2.44414E+11,2.57765E+11,2.6703E+11,2.02038E+11,2.17546E+11,2.5368E+11,2.76456E+11,2.53178E+11,2.54723E+11,2.58814E+11,2.4726E+11,2.27359E+11,2.50961E+11,3.14713E+11,3.6209E+11,3.7058E+11,3.99076E+11,4.62513E+11,4.86159E+11,4.05783E+11,4.62903E+11,5.39278E+11,5.25742E+11
Switzerland,CHE,9522746719,10712712465,11879982759,13063643796,14480556572,15346741670,16480058705,17740013179,18942729779,20524886616,,,,,,,,,,,1.12532E+11,1.03062E+11,1.05632E+11,1.05257E+11,1.00501E+11,1.01901E+11,1.46075E+11,1.82938E+11,1.97908E+11,1.91081E+11,2.44022E+11,2.46904E+11,2.57022E+11,2.49967E+11,2.76721E+11,3.23972E+11,3.12031E+11,2.7227E+11,2.78904E+11,2.73548E+11,2.56043E+11,2.62647E+11,2.86658E+11,3.34575E+11,3.74224E+11,3.84754E+11,4.05184E+11,4.50528E+11,5.24289E+11,5.09467E+11,5.52225E+11,6.59308E+11,6.32194E+11
Syrian Arab Republic,SYR,857704420.5,945244981,1110565862,1200447418,1339494289,1472036544,1342287560,1580229793,1753746377,2245011583,2140383710,2589851698,3059682165,3239488092,5159557171,6826980768,7633528922,7696011371,9275203109,9929682189,13062421028,15518199245,16298905403,17589184546,17503082977,16403544517,13293209274,11356215714,10577042354,9853396225,12308624284,12981833333,13253565901,13695962017,10122020000,11396706587,13789560878,14505233970,15200846139,15873875969,19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,52581913978,53934534351,59147033452,,73672408036
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629395066,2535545389,1909246641,1646693875,1346074461,1231523105,1043893063,921843115.8,1320126665,1086567368,860550294.3,1080774006,1221113795,1554125543,2076148710,2312319579,2830236054,3719497371,5161336170,4978154344,5641741963,6522200291,6986537406
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405344,4420167589,4258742899,4956587902,4601413521,4257702021,4510847189,5255221044,6496195824,7683852497,9345174102,9697847589,10185786171,10383560998,10805600069,11659129815,12825801917,14141916592,14331231239,16825547176,20715086119,21368165400,22915004297,23874165047,28248844763
Thailand,THA,2760750920,3034037870,3308912930,3540403471,3889130444,4388937645,5279230813,5638461435,6081009422,6695336560,7086538430,7375000025,8177872959,10838593716,13702998650,14882770240,16985208712,19779312337,24006567107,27371650355,32353514503,34846038519,36589772335,40042798314,41797647302,38900711298,43096774496,50535445681,61667254411,72250747142,85343189320,98234713407,1.11453E+11,1.25011E+11,1.44308E+11,1.68019E+11,1.81948E+11,1.50891E+11,1.1186E+11,1.2263E+11,1.22725E+11,1.15536E+11,1.26877E+11,1.4264E+11,1.6134E+11,1.76352E+11,2.07089E+11,2.46977E+11,2.72578E+11,2.63711E+11,3.18908E+11,3.45672E+11,3.65564E+11
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316200000,277300000,284100000,297800000,309300000,454200000,445300000,525100000,665000000,788100000,875100000,1091000000,1292700000
Togo,TGO,121128072.4,126396468.7,132237468.1,143255813.5,166104078.4,187300310.2,216136231.8,231706440,241956916.8,267732472.6,253976592.1,286537570.2,335677600.3,406479936.9,560437818,617321668.3,619375148.8,777435062.8,824263986.7,891775721.1,1136409054,962347169.1,821652037.1,765746518.2,718149015.8,762359786,1060911724,1249099286,1378847400,1352949665,1628427588,1602299813,1692959106,1233496936,982624332.1,1309382817,1465448204,1498950970,1587346019,1576094485,1294250280,1332328986,1474630199,1673690390,1937074538,2115154090,2202809211,2523462649,3159544509,3163000591,3172945282,3685781120,3813834650
Tonga,TON,,,,,,,,,,,,,,,,32506767.9,30036429.18,34139376.8,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855,113563821.6,132201141.4,137066290.6,138489884.4,193775943,202547013.9,219583570.1,212155124.7,188686997.3,194669501.6,188623258.5,167042880.1,181801947,208098551.9,240794581.2,264812953.8,295998379.1,301064027.1,346869182.8,318486402.9,368782760.4,428724301.2,471591244.3
Trinidad and Tobago,TTO,535673224.3,584964599.1,619322827.4,678239308.7,711897538.7,736573167.4,723739866.3,761981451.3,758899968,779200000,821849984,896763389.1,1083392324,1308786082,2042002020,2442667523,2500420784,3138666542,3562333298,4602416457,6235874739,6849166235,7989791256,7799749663,7756166518,7375999752,4794361300,4797750172,4496806454,4323035497,5068070430,5362823409,5532117353,4584646145,4947205982,5329214155,5759537848,5737751324,6043710211,6808976089,8154315708,8824873156,9008273516,11235960523,12884712296,16088526686,18460905284,21735387008,28017710148,19251916758,20682010082,23497648254,23985710493
Tunisia,TUN,,866155455.6,880027760.8,1026737632,1025866811,991047619,1040952381,1085714286,1214666667,1289904762,1439238095,1685152605,2237570219,2730787476,3545852329,4328933304,4508139372,5109919571,5968474422,7188899277,8743054698,8428513568,8133538743,8350545840,8254573073,8410185740,9017795297,9696739314,10096292842,10101862386,12290568182,13074782609,15497286296,14608946896,15632463424,18030876599,19587322786,20746360430,21803372267,22943685719,21473261837,22066031834,23141616605,27453084983,31183059012,32282960678,34377235162,38848711944,44736953169,43607568688,44377742071,46434616144,45662043358
Turkey,TUR,13995124535,8017479301,8919043238,10351885925,11172953082,11945722171,14119135235,15664673413,17500000000,19466666667,17086956522,16256619964,20431095406,25724381625,35599913836,44633707243,51280134554,58676813687,65147022486,89394085658,68789289566,71040020140,64546332581,61678280115,59989909458,67234948265,75728009963,87172789528,90852814005,1.07143E+11,1.50676E+11,1.51041E+11,1.59095E+11,1.80422E+11,1.3069E+11,1.69486E+11,1.81476E+11,1.89835E+11,2.69287E+11,2.49751E+11,2.66568E+11,1.96005E+11,2.32535E+11,3.03005E+11,3.92166E+11,4.8298E+11,5.309E+11,6.47155E+11,7.30337E+11,6.14554E+11,7.31144E+11,7.74775E+11,7.89257E+11
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368660561,2988678841,3049945191,3232066837,3197224007,3200539816,3179225949,2561118608,2482228440,2379281768,2450084970,2605688065,2450686660,2904662605,3534771969,4462028989,5977440583,6838351088,8104355717,10277598152,12664165103,19271445267,20214456140,22583263158,28061789474,33678947368
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824746.238,9365488.115,9742603.634,9631024.916,10887216.91,11025679.51,12335200.16,12701093.97,12757405.79,13686699.57,13741846.52,13196230.21,15451294.04,18230893.03,21535706.64,21839580.57,22820838.02,27173244.38,30185175.62,27001199.73,31816524.87,35804372.38,36874580.69
Uganda,UGA,423145688.9,441667041,449158317.3,516315650.9,589247477.6,884502338.7,925381522.4,967240686.6,1037379286,1168556667,1259554850,1417191702,1490970307,1701817912,2098945010,2359555556,2447300000,2936470588,2420260870,2139025000,1244610000,1337300000,2177500000,2240333333,3615647464,3519695203,3923244143,6269521859,6508931651,5276480933,4304399516,3321729208,2857457786,3220439178,3990430537,5755818793,6044585327,6269333313,6584815847,5998563258,6193246632,5840503703,6178563467,6336696289,7940362663,9013834490,9977209199,11916019463,14440417641,15803514643,17197111223,16822413295,19881412441
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038,74703517903,82707004266,81456431292,77464043753,73942294099,65648559195,52549555010,48213868185,44558077827,50150399813,41883241480,31580639053,31261527363,38009344577,42392896031,50132953288,64883060726,86142018069,1.07753E+11,1.42719E+11,1.79992E+11,1.17228E+11,1.36419E+11,1.63422E+11,1.76309E+11
United Arab Emirates,ARE,,,,,,,,,,,,,,,,14720672892,19213022856,24871774866,23775831263,31225462774,43598747467,49333424084,46622718557,42803323301,41807954192,40603650189,33943612060,36384908706,36275674166,41464995871,50701443696,51552165569,54239171831,55625170196,59305093918,65743666508,73571233920,78839008363,75674338445,84445475523,1.04337E+11,1.03312E+11,1.09816E+11,1.24346E+11,1.47824E+11,1.80617E+11,2.22106E+11,2.5815E+11,3.14845E+11,2.70335E+11,2.97648E+11,3.60245E+11,
United Kingdom,GBR,72328047042,76694360636,80601939635,85443766670,93387598814,1.00596E+11,1.07091E+11,1.11185E+11,1.04703E+11,1.12677E+11,1.24795E+11,1.41173E+11,1.622E+11,1.83043E+11,1.97728E+11,2.36425E+11,2.27155E+11,2.56549E+11,3.25123E+11,4.22477E+11,5.4191E+11,5.1503E+11,4.90957E+11,4.65677E+11,4.38831E+11,4.64268E+11,5.70432E+11,7.00547E+11,8.51138E+11,8.59414E+11,1.01931E+12,1.0642E+12,1.10173E+12,9.91047E+11,1.07219E+12,1.17066E+12,1.22993E+12,1.3681E+12,1.46194E+12,1.50375E+12,1.47571E+12,1.46803E+12,1.60162E+12,1.85567E+12,2.19686E+12,2.29584E+12,2.45297E+12,2.82553E+12,2.64894E+12,2.18386E+12,2.25626E+12,2.44488E+12,2.43517E+12
United States,USA,5.20531E+11,5.39051E+11,5.79748E+11,6.1167E+11,6.56912E+11,7.12082E+11,7.80761E+11,8.25056E+11,9.01456E+11,9.73385E+11,1.0248E+12,1.1131E+12,1.225E+12,1.3693E+12,1.4859E+12,1.6234E+12,1.8091E+12,2.0136E+12,2.276E+12,2.5435E+12,2.7675E+12,3.1038E+12,3.2277E+12,3.5069E+12,3.9004E+12,4.1848E+12,4.425E+12,4.6989E+12,5.0619E+12,5.4397E+12,5.7508E+12,5.9307E+12,6.2618E+12,6.5829E+12,6.9933E+12,7.3384E+12,7.7511E+12,8.2565E+12,8.741E+12,9.301E+12,9.8988E+12,1.02339E+13,1.05902E+13,1.10893E+13,1.17978E+13,1.25643E+13,1.33145E+13,1.39618E+13,1.42193E+13,1.38983E+13,1.44194E+13,1.49913E+13,1.56848E+13
Uruguay,URY,1243993176,1549623556,1709221321,1538971682,1974511146,1889185075,1808775748,1598149807,1593701209,2004342742,2137241935,2807342742,2189502775,3964295673,4090252474,3538292267,3667161241,4114664911,4910255623,7181180175,10163020116,11048335541,9178802451,5102281489,4850241442,4732017873,5880112947,7367494222,8213515459,8438951476,9298839655,11206193313,12878157306,15002144584,17474578502,19297663097,20515465834,23969746851,25385928196,23983945191,22823255806,20898788420,13606494599,12045627411,13686333822,17362872710,19579479147,23410536955,30366148248,30229404321,38846151788,46434697451,49059705190
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360607991,13800157749,12953800571,13099928532,12899074347,13350461533,13948892216,14744603774,14988971211,17078465982,13760374488,11401351420,9687951055,10128112401,12030023548,14307509839,17030896203,22311393928,27934030937,32816828373,38981605338,45324319231,51112745669
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,119258829.4,113423182.2,98746408.99,98144643.75,110123776.8,135553759.4,123698508.8,118691400.8,130834146.2,148545377.9,144482170.5,158397406.3,188869985.2,196142588,188080372.4,219260343.3,233902114.7,245177629.3,255890215.7,262301249,267999225.3,272014693.1,257926881.7,262603781.8,314463144,364996869.1,394962552.3,437072933.9,526425740.4,607983815.3,610075806.7,700804045.2,786294694.3,785356716.5
"Venezuela, RB",VEN,8607600069,8923366628,9873397859,10663375514,9113580696,9602944668,10096574670,10472776744,11470909285,11927570677,12993115056,14471557938,15922867181,19445932860,29087099933,31413164179,36272315695,42337056975,46507640231,55750554789,67135122864,75498829319,76693647866,78586503426,55952339080,57935742247,58915108094,45343793676,58428404474,42142303739,47027508385,51734363024,58470358476,58107555298,56529904239,74888742184,68258588863,85837385779,91338542542,97974136437,1.17148E+11,1.2291E+11,92889586976,83622191419,1.12451E+11,1.45513E+11,1.83478E+11,2.30364E+11,3.156E+11,3.29419E+11,3.93808E+11,3.16482E+11,3.82424E+11
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,14094688428,26336617864,36658108169,25423812494,6293304847,6471740486,9613369554,9866990096,13180954014,16286434094,20736163915,24657470332,26843701137,27209601996,28683658005,31172517272,32685199371,35058216051,39552513118,45427854693,52917296789,60913515795,71015592863,91094051435,97180304813,1.06427E+11,1.23679E+11,1.41669E+11
Virgin Islands (U.S.),VIR,24200000,25700000,36900000,41400000,53800000,66500000,84100000,115400000,173800000,211300000,219000000,257000000,307100000,351600000,395400000,399800000,440000000,461800000,512900000,606700032,727800000,821800000,832600000,916899968,985400000,990400000,1035600000,1147800064,1204600064,1343900032,1564700032,1671200000,1770899968,1996000000,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2828493967,3220099898,3361387739,3701277959,3944403662,4168899307,4113261233,3332382199,2832538290,3144395543,3606871948,4015865744,,,,,,,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5647251908,5930370370,6463649985,5368270615,4167356037,4258788725,5785685311,6839039030,6325219773,7641101221,9636342275,9854042165,10693278292,11777768087,13873500888,16753787028,18941303850,21596088517,26869018825,24581907774,31883409719,31724633891,35645823132
Zambia,ZMB,698739720.8,682359727.3,679279728.6,704339718.5,822639671.3,1061199576,1238999505,1340639464,1573739326,1926399230,1788779240,1653259296,1872416725,2434255188,2910981312,2442672141,2742859309,2515296940,2811032513,3353445539,3884531016,4008126571,3871117196,3321048349,2719518827,2252454551,1664413508,2265250999,3728878157,3994673263,3288381745,3376791604,3182810920,3273507683,3346576377,3477645423,3270303803,3910391437,3237205255,3131340054,3253551750,3653822712,3711284087,4341841414,5439176376,7178556337,10702200822,11541420981,14640792100,12805029522,16190196832,19204037684,20678025802
Zimbabwe,ZWE,1052990384,1096646620,1117601632,1159511745,1217137959,1311435825,1281749476,1397001995,1479599898,1747998819,1884206350,2178716264,2677729443,3309353601,3982161446,4371300709,4318372004,4364382098,4351600474,5177459391,6678868224,8011373807,8539700674,7764066989,6352125901,5637259335,6217523684,6741215095,7814784052,8286322699,8783816666,8641481701,6751472201,6563813295,6890674989,7111270669,8553146597,8529571573,6401968164,6858013063,6689957610,6777384733,6342116354,5727591778,5805598443,5755215232,5443896500,5291950101,4415702801,6133240672,7433314460,9656199514,10813914265
